label,text,text1,text2
3,ship owners float vacation idea years buying nantucket lightship ebay bill kristen golden sell vacationers interest onetime rust bucket transformed floating pleasure palace,['ship owners float vacation idea years after vintage lightship ebay auction kristen golden sell vacationers interest onetime ocean farm is luxurious pleasure palace'],['surf cruise sea vacation idea years ago nantucket lightship ebay bill kristen would sell vacationers marina onetime rust bucket transformed floating pleasure palace']
3,nymex crude oil prices soar dollars barrel nymex crude oil surged record dollars barrel monday traders concerned petroleum production gulf mexico return tonormal,['nymex price oil premiums soar daily – nymex sweet oil surged record dollars on monday traders concerned oil production gulf mexico return tonormal'],['when crude oil prices soar dollars barrel trade prime oil surged record dollars barrel monday traders concerned petroleum production east atlas country tonormal']
3,astrazeneca shares fall drug blow astrazeneca shares fallen percent medical panel recommended regulators reject anti clotting pill exanta key product company future growth,['astrazeneca shares lead drug stock astrazeneca shares 30 percent medical panel recommended regulators reject anti clotting disorder drug key to company future growth'],['astrazeneca early fall drug blow astrazeneca shares 70 percent liquid panel company regulators reject anti clotting pill manufacturing key infrastructure company new growth']
3,fool winners lost cereals bowled online storefronts schooled offline storefronts sum week twisted holiday cheer,['fool who lost bet bowled online AND ordered offline by sum week twisted holiday cheer'],['fool winners lost cereals bowled for children schooled as storefronts sum week fight dance cheer']
3,biotech stocks rise marginally shares neopharm jumped percent thursday morning troubled biotechnology company regained licenses key cancer medications pfizer,['biotech futures rise up AS neopharm jumped percent thursday morning while biotechnology company regained licenses after cancer partner pfizer'],['biotech stocks high interest shares prices jumped back thursday morning troubled biotechnology company shell licenses key cancer medications pfizer']
3,quick mad cow meeting ottawa hints lt gt lt gt ottawa cp manhattan mad cow combination agriculture minister andy mitchell mixing saturday travels york city meet american counterpart lobby costly mad cow crisis,['quick mad cows meeting ottawa hints lt na sh m n cp manhattan mad cow combination agriculture minister andy o mixing saturday hill york u con american counterpart lobby costly mad cow coalition'],['the mad cow meeting ottawa hints lt gt lt gt ottawa in 1999 mad cow met agriculture minister andy lee mixing saturday travels toronto city meet american counterpart lobby costly mad cow act']
3,gold reaches year high york reuters price gold rose year high ounce wednesday investors piled hard asset amid widespread worries dropping dollar,['gold gold week high york reuters price gold rose year high ounce silver bears piled hard on amid widespread worries dropping dollar'],['gold in year high york reuters price gold in year high interest gold investors piled hard asset amid widespread worries dropping in']
3,stocks watch monday maker colgate toothpaste irish spring soap warned earnings second half year fall short earlier forecasts high marketing costs,['stocks watch stories | colgate toothpaste irish spring soap warned earnings second full year slightly short earlier forecasts high ingredients costs'],['stocks watch monday maker colgate security firm spring soap warned earnings second half year forecast short quarterly forecasts high electricity costs']
3,general mills sells snack ventures europe stake minneapolis general mills announced monday selling stake european snack operation pepsico,['general mills sells snack ventures europe and minneapolis city counsel announced monday selling stake into snack empire pepsico'],['general philippines sells snack ventures europe stake minneapolis general mills announced initial selling stake for snack group pepsico']
3,gm close van factory baltimore general motors corp yesterday shut year van factory southeast baltimore year confirming closure workers long expected state officials hoped stave,['gm close van factory in general motors corp w shut year van factory discontinued baltimore year confirming by workers long expected new officials hoped earlier'],['gm close van plant baltimore general omnibus corp... shut year van factory southeast baltimore immediately before closure workers long expected state officials can stave']
3,sears fires chief toronto sears canada dismissed mark cohen chair chief executive citing quot strategic differences quot board directors,['sears fires plot over sears canada dismissed mark cohen to board seat citing quot strategic differences quot board directors'],['development division chief toronto sears canada dismissed paul cohen chair chief executive team quot legislative differences quot board directors']
3,australia incitec considers brunei ammonia jv melbourne dow jones australian fertilizer company incitec pivot ipl au monday group selected complete feasibility study construction ammonia urea manufacturing complex brunei,['australia sweet gas brunei start jv manufacturing at the australian fertilizer company incitec pivot plant au monday group selected complete site study construction ammonia urea manufacturing plant brunei'],['usa incitec considers brunei ammonia jv melbourne john jones research oil company incitec india ipl au monday group selected complete agricultural study and ammonia urea processing complex brunei']
3,rim shares atwitter amid case concerns motion shares fluctuating amid anticipation ruling hotly contested patent infringement case bad news blackberry maker,['rim shares atwitter on case concerns motion shares fluctuating amid a ruling hotly contested patent infringement very bad for blackberry company'],['only shares sold amid case ban motion made fluctuating amid rule ruling hotly contested patent infringement case bad news blackberry business']
3,airbus withdraws microsoft backing eu suit airbus withdrawn filing support microsoft antitrust case european union court instance source close situation friday,['airbus withdraws microsoft during eu suit NZ withdrawn funds support microsoft antitrust over european union court instance to close out friday'],['airbus withdraws microsoft backing eu suit china withdrawn singapore support under antitrust procedures european union court of source close situation friday']
3,unfriendly airline grounds pension plans fly friendly skies united airlines slogan employees americas largest carrier convinced weekend heels filing court documents scrap pension plans,['unfriendly airline passenger pension plans fly test and united airlines slogan employees americas largest shareholder convinced weekend heels filing court claim scrap pension plan'],['unfriendly retirement grounds pension on fly friendly skies united airlines slogan corporation americas largest carrier convinced weekend employees family court documents scrap pension system']
3,netflix girds dvd rental price war future suddenly shaky online dvd rental pioneer netflix plucky entertainment upstart managed hold ground retailing giants wal mart stores,['netflix internet dvd rental price war future suddenly shaky online dvd rental net netflix plucky entertainment distributor helps hold ground retailing massive chain wal stores'],['netflix girds dvd rental price zero future suddenly america dvd dvd rental pioneer internet turner entertainment upstart managed hold ground retailing websites dvd mart stores']
3,trade profits rise despite weakness ap ap trade financial corp third quarter profit rose percent despite sharp drop investor trading online brokerage signs weakness banking business company raised fourth quarter outlook bit,['trade profits rise despite weakness ap ap trade brokerage corp third tr profit 98 percent despite sharp weakening investor trading online brokerage signs weakness but platform company misses fourth quarter outlook bit'],['trade profits rise despite weakness ap ap trade financial group third quarter profit rose back despite sharp end investor investment company brokerage signs weakness banking capital company inc fourth quarter outlook bit']
3,greenspan america age wave things count life death taxes economics government budgets thing demographics,['greenspan statistic age wave things count vote death statistic economics government average thing demographics'],['greenspan america age wave things climate life time age economics government budgets thing demographics']
3,ctia features wireless devices initiatives october computerworld san francisco wireless industry leaders today told attendees ctia wireless entertainment event plenty optimism future growth companies announced advances,['ctia and IoT devices initiatives october computerworld Port Francisco wireless industry summit today many attendees enjoying wireless entertainment event plenty optimism future growth companies announced advances'],['2016 features joint devices initiatives at computerworld san francisco wireless industry leaders events and attendees ctia wireless entertainment and plenty optimism future growth companies announced advances']
3,cuba shield peso devaluation havana cuban central bank president francisco soberon committed ensuring convertible peso remains par dollar wake country currency replacing dollars legal tender,['cuba convertible peso oil offshore cuban central banker president francisco soberon committed ensuring convertible peso purchase par dollar wake country not replacing dollars legal move'],['cuba us peso devaluation havana province central bank general francisco soberon committed ensuring convertible peso remains par 1 wake country tax replacing dollars legal currency']
3,oil flowing invest vienna spike oil prices stoking heated arguments market players blame lack output capacities exposed strong global demand,['oil flowing of vienna spike oil price stoking heated protests - players blame lack output glut exposed strong global demand'],['new flowing south vienna spike stock prices stoking heated arguments market players blame lack output capacities lost strong global bonds']
3,oracle acquire peoplesoft billion bitter fight merger step consolidation technology industry matures,['oracle signs peoplesoft in bitter fight to step consolidation technology industry matures'],['oracle at peoplesoft billion bitter brands and step consolidation technology industry matures']
3,comcast market video recorder starting tomorrow comcast corp marketing enhanced cable box englanders accelerate revolution changing television watching habits television industry motorola box includes tivo style digital video recorder allow millions subscribers watch schedule skip advertisements,['comcast channel mass recorder starting tomorrow comcast corp marketing enhanced cable box englanders accelerate revolution changing television watching habits TV industry motorola box device high style digital video search channel millions of watch schedule of advertisements'],['comcast market access recorder starting tomorrow comcast corp marketing executive cable box englanders television revolution changing television watching habits television industry motorola box includes channel 4 digital video recorder allow media subscribers the schedule of advertisements']
3,lawmakers approve package dell raleigh nc state lawmakers approved dollar incentives package bring dell computer manufacturing plant triad,['lawmakers proposed package dell raleigh nc state lawmakers approved an incentives package get dell rural manufacturing plant back'],['lawmakers approve package when northern nc state lawmakers approved dollar dollar package bring dell raleigh manufacturing plant triad']
3,nova chemicals join pemex study mexican plants update nova chemicals corp canada largest chemical maker join petroleos mexicanos mexico state owned oil company partners study plan build billion petrochemical complex mexico,['nova chemicals join in study mexican con la nova chemicals corp is largest chemical maker gas major mexicanos mexico Chinese owned oil major partners study plan build billion chemical plant mexico'],['industrial group companies pemex study mexican plants update nova chemicals corp canada local chemical maker join petroleos mexicanos mexico wholly owned oil business partners study plan build 20 billion complex mexico']
3,pfizer sales hurt years york pharmaceutical giant pfizer reiterated tuesday meet earnings target years lose billion revenues patent expirations,['pfizer sales hurt years ago drug giant pfizer reiterated tuesday 2015 earnings target years 75 billion pounds as expirations'],['pfizer sales hurt years but state capital management reiterated tuesday meet earnings target would lose billion revenues patent expirations']
3,oracle billion leave peoplesoft offer oracle peoplesoft takeover battle finally entered endgame oracle corp upping bid time imposing deadline peoplesoft shareholders accept,['oracle billion leave peoplesoft offer up peoplesoft takeover battle finally moves final oracle about upping back time imposing deadline demand shareholders accept'],['oracle corp leave peoplesoft offer 2007 peoplesoft takeover battle i entered endgame semiconductor corp upping its time and deadline peoplesoft shareholders accept']
3,opec agrees oil supply crackdown cairo reuters opec oil producers friday agreed squeeze excess supply lowered prices record highs,['opec agrees with supply crackdown cairo reuters opec oil stocks friday agreed squeeze tighten supply crude from record highs'],['opec states oil supply crackdown cairo 2006 opec agrees producers market agreed squeeze food supply lowered prices record highs']
3,ibm third quarter net flat charge international business machines corp ibm quote profile monday posted flat quarterly net profit weighed partial settlement employee pension lawsuit,['ibm third month net flat charge international business machines corp ibm quote profile released - flat quarterly net profit weighs down new employee pension lawsuit'],['ibm third quarter net flat charge international savings machines cost ibm quote in monday posted flat charge net profit weighed partial settlement of pension lawsuit']
3,texas accused reporting false trades traders indicted yesterday houston charges reporting false trades industry newsletters manipulate natural gas prices,['texas man reporting false trades been indicted yesterday houston charges over false trades trying newsletters manipulate natural resources prices'],['the accused reporting false futures traders reporting yesterday houston charges filing false trades industry newsletters manipulate natural gas prices']
3,oil falls demand outlook oil prices tumbled yesterday market fright signals cost energy choking rate growth economy,['oil falls after outlook oil prices tumbled yesterday market fright over cost energy choking rate rises forecasts'],['oil falls demand outlook oil prices to yesterday market turn signals lost energy choking rate unstable economy']
3,stocks flat gdp consumer data york reuters stocks flat friday reports economic growth second quarter matched economists forecasts consumer sentiment picked expectations late august,['stocks flat gdp consumer data york lifted stocks after company reports jobs growth second quarter matched economists views consumer sentiment picked expectations rose august'],['stocks flat gdp consumer product thomson reuters stocks flat friday reports real growth second index matched economists forecasts consumer sentiment picked expectations 23 august']
3,blue chips skid oil rising york shares ended lower thursday oil prices moving higher despite news strategic reserves tapped ease supply concerns,['blue chips skid oil rising york rails ended lower thursday after prices moving higher despite news more reserves would ease demand concerns'],['blue chips skid rate rising york sales ended lower thursday oil prices moving higher despite large strategic reserves tapped ease the price']
3,bush retailers drop oil prices markets boost wall street continued post election rally yesterday oil prices dropped barrel president bush outlined plans second term,['bush retailers eyed oil prices markets boost wall street lending post election boom As oil prices dropped US president bush outlined plans second term'],['bush retailers agreed water prices would boost wall street continued post election rally yesterday oil prices were barrel president bush outlined plans over term']
3,asian stocks fall oil heads weekly gain sony drops asian stocks fell fourth weekly gain oil prices increased concern record fuel costs stifle consumer spending sony corp,['asian stocks drop oil slows 2 gain sony drops while inflation fell fourth weekly gain oil prices increased but record fuel costs stifle consumer spending sony falls'],['oil stocks fall oil heads weekly gain revenue drops asian dollars lower fourth weekly lose crude prices increased concern record fuel costs stifle consumer spending sony corp']
3,abbott agrees buy nutrition firm eas mn york october newratings abbott laboratories abt nys reached definitive agreement acquire leading based nutrition products company eas cash stock deal valued,['abbott will acquire nutrition firm eas mn york v newratings abbott laboratories abt nys reached definitive agreement acquire Japan based nutrition products maker eas pending stock buy settlement'],['which agrees buy nutrition firm eas mn york october 2011 abbott laboratories approached nys global definitive to acquire leading based nutrition products company for cash to deal valued']
3,study sage grouse endangered fish wildlife service friday senior biologists recommended greater sage grouse listed endangered species finding,['study sage hunting wild fish update bill friday senior biologists recommended greater sage grouse as endangered species finding'],['study bird grouse endangered fish commission service four senior biologists recommended greater common grouse listed endangered in finding']
3,sony led deal mgm set group companies led sony corp america includes cable television comcast corp thursday signed definite agreement acquire film studio metro goldwyn mayer,['sony led bid to set group companies led sony corp america includes cable company comcast corp America signed definite agreement acquire cable channel metro west mayer'],['sony led deal with set group companies led sony corp america includes film carriage comcast corp thursday signed definite property acquire film studio international roman mayer']
3,china debut finance talks week china attend talks group industrialized countries time week reflecting emerging biggest developing nation global economy treasury,['china debut free talks week china attend talks group industrialized countries time economy old emerging abroad developing nation global economy forecast'],['2009 international finance talks week china attend symposium in industrialized countries time week reflecting emerging biggest producer nation global economy treasury']
3,china impose tariffs textile exports bangladeshi garment exporters poised breathe sigh relief china decided impose tariffs textile export items preparation upcoming global textile quota phase,['china impose tariffs textile exports bangladeshi garment exporters poised breathe sigh watch china levy tax per textile export items ahead upcoming global textile cover election'],['china impose tariffs on exports bangladeshi mills exporters on breathe sigh relief china decided impose non textile production items preparation goal global textile quota phase']
3,time warner unit unveils quot pinpoint shopping quot york cbs mw america online monday unveiled service instore brand offers shoppers ability compare features prices rival products,['time home unit unveils quot pinpoint shopping quot y cbs n america online stores unveiled our instore brand offers shoppers ability compare features online with products'],['time warner unit unveils quot click shopping quot york cbs in america buyer for unveiled products amazon brand offers shoppers experience compare features prices rival products']
3,tough beat tough job fill recruited years ago securities exchange commission rescue tumultuous years,['tough get tough - fill recruited years ago securities exchange commission rescue tumultuous week'],['tough beat tough and newly recruited years ago securities exchange commission award 4 years']
3,middle class america post jonathan weisman discusses increasing temporary employment american economy,['middle west america president jonathan weisman discusses increasing temporary unemployment in economy'],['middle class communication post jonathan weisman about increasing temporary employment american works']
3,gm daimler green team help companies compete fill gaps firms portfolios,['gm daimler green may help companies compete past gaps firms make'],['gm global motor vehicles help companies compete fill gaps firms portfolios']
3,bg expands egyptian gas interest uk gas explorer producer bg group doubles interest offshore egyptian project,['bg expands egyptian gas interest uk dollar as producer Africa group doubles interest offshore US shale'],['pipeline expands inland gas interest offshore gas licence producer bg group doubles interest offshore egyptian project']
3,crude oil inventories hurricane ivan gas diesel lt gt lt gt week space postulated large rebound crude oil imports domestic production recovery hurricane ivan occurred earnest leading substantial increase crude oil inventories,['crude oil gasoline hurricane ivan gas diesel lt w lt gt week Increase postulated by rebound crude oil excess domestic supply because hurricane ivan occurred therefore leading substantial increase crude energy inventories'],['marine fuels production hurricane john gas diesel lt gt lt gt week peak quality large rebound crude oil imports domestic production recovery hurricane ivan occurred earnest leading substantial independent crude oil inventories']
3,mortgage rates dip week rates year year mortgages dipped week good news prospective buyers freddie mac weekly survey released thursday rates year fixed rate mortgages declined,['mortgage rates dip week rates year year mortgages dipped for good works prospective professionals freddie a weekly survey released thursday all year fixed rate mortgages declined'],['mortgage bonds dip low rates the year mortgages dipped week good news mean buyers freddie mercury weekly survey released thursday rates year fixed rate mortgages year']
3,panel diversify oil supplies washington reuters united states diversify global oil supplies expand network strategic petroleum reserves raise fuel efficiency standards ensure energy security panel experts recommend wednesday,['panel diversify import supplies washington reuters united will diversify its export supplies state network strategic petroleum reserves raise fuel efficiency standards ensure energy independence panel experts meet wednesday'],['panel diversify oil production washington reuters united states treasury global oil supply pipeline network strategic oil market raise fuel efficiency standards ensure energy security panel experts recommend wednesday']
3,existing sales fall july reuters reuters sales existing homes fell expected july housing market breather record toppling trade association report tuesday,['existing sales fall july reuters reuters sales new homes jump slightly july 2014 prices breather record highs trade association report tuesday'],['existing sales fall from reuters reuters sale to homes fell expected year housing market breather record toppling trade association report published']
3,uk bankers face trial enron three british bankers appeal decision judge extradited united states face trial alleged fraud charges relating disgraced energy group enron,['uk bankers high court enron three british politicians appeal decision judge extradited united states face trial alleged fraud committed relating disgraced stock broker enron'],['uk bankers face tribunal enron three british prisons appeal decision two extradited member states face trial alleged fraud charges relating australian energy system enron']
3,liberty mutual probed liberty mutual group subpoenaed york attorney general eliot spitzer local insurer caught prosecutor fast widening probe insurance industry sales practices,['liberty watchdog probed liberty mutual group subpoenaed US surgeon general and spitzer local insurer and prosecutor fast widening probe insurance industry best practices'],['american mutual probed american credit group subpoenaed york attorney general eliot nelson local insurer private prosecutor fast widening probe insurance industry practices practices']
3,time warner reserves funds aol penalty time warner yesterday set pay potential penalties stemming government investigation accounting practices america online step,['time warner reserves for aol penalty time Lord yesterday receives 2 potential penalties stemming government investigation accounting practices for online step'],['time warner reserves funds legal penalty time warner yesterday set pay potential solutions stemming government errors accounting for america online review']
3,company drugs face patent expirations boston cbs mw threat generic competition looming pharmaceutical industry pfizer declared tuesday strength breadth drugs development company edge rivals,['company to face patent expirations boston under mw threat to competition looming pharmaceutical companies pfizer says tuesday deal breadth drugs lets company edge rivals'],['company drugs face life expirations boston cbs mw company generic manufacturers looming pharmaceutical industry pfizer biotechnology industry strength breadth drugs defense company edge rivals']
3,consumers fuel faster economic growth washington reuters robust consumer spending cars furniture food third quarter helped economy advance thought government report tuesday underlying inflation tamest decades,['consumers fuel 2017 economic growth washington reuters robust consumer buys for furniture in third quarter helped sales 1 thought government report tuesday underlying sales tamest decades'],['consumers market faster industry growth data city robust consumer spending cars furniture food third quarter electronic economy advance thought climate report tuesday underlying inflation tamest decades']
3,korea scrutinise citigroup south korea markets watchdog inspect citigroup local operation days regulators censured bank japanese business,['korea scrutinise - watches korea markets brokers inspect latest local operation days regulators bar bank japanese business'],['officials scrutinise citigroup bank korea government watchdog inspect citigroup local operation days regulators censured public bank bank']
3,jetblue profit tumbles misses estimates york reuters jetblue airways corp lt href http investor reuters fullquote aspx ticker jblu target stocks quickinfo fullquote gt jblu lt gt thursday third quarter earnings fell percent missing analysts lowered estimates struggled skyrocketing fuel prices storm disruptions competition,['jetblue profit tumbles misses estimates york reuters jetblue airways corp lt href jump investor reuters fullquote airport ticker link live stocks quickinfo fullquote gt jblu lt gt thursday night party earnings 19 percent missing analysts lowered estimates at lower fuel prices storm fierce competition'],['jetblue profit tumbles recession estimates citation reuters jetblue airways corp lt co http investor reuters fullquote aspx ticker jblu target company quickinfo r gt jblu lt gt thursday third sector earnings lost 2006 missing analysts lowered estimates are skyrocketing fuel prices storm disruptions news']
3,economics week economists facing busy week ahead key monthly uk economic data released producer price august published today economists,['economics week economists say busy week ahead key weekend Brazil economic data China producer price august data today economists'],['economics week 2009 facing busy week year key monthly uk financial data released producer price august published by economists']
3,big business pushing security agenda paul martin george bush official visit ottawa week control white house years signals era canada relations,['big corporation pushing PR agenda paul martin george bush official in ottawa week control white house meeting signals deteriorating canada relations'],['big business pushing media agenda with martin george bush official interviews ottawa week and white house years signals media canada relations']
3,gemstar tv guide taps fox executive ceo television listings company gemstar tv guide international named fox entertainment group vice president rich battista chief executive succeeding jeff resigned,['gemstar tv guide company fox executive ceo television listings for gemstar tv guide CEO James fox and group vice president Robert battista chief executive Andrew jeff resigned'],['new tv guide taps fox executive ceo from listings site gemstar series guide international named fox entertainment group vice president rich battista chief executive jim cox resigned']
3,interest rates boosted third straight month central bank federal reserve tuesday raised short term interest rates third time months central bank believes economy absorbed sharp rise energy prices occurred earlier year,['interest rates raise third straight as central bank federal reserve tuesday raised short term mortgage rates third time months after government shocked economy absorbed sharp plunge energy prices occurred earlier year'],['interest rates boosted on world month savings bank federal reserve tuesday raised short term interest rates summer time issue central bank believes economy absorbed sharp rise energy prices started earlier and']
3,exxon mobil charge york reuters exxon mobil corp lt href http investor reuters fullquote aspx ticker xom target stocks quickinfo fullquote gt xom lt gt largest publicly traded oil company friday charge third quarter cover claims gas station owners sued company fuel overcharges,['exxon mobil charge york reuters exxon mobil charging y href http investor reuters fullquote aspx ticker xom target price email fullquote gt index share gt largest publicly traded oil company friday charge December quarter cover claims fuel station versus fuel company fuel overcharges'],['exxon friday charge york reuters consolidated mobil corp llc href http investor reuters fullquote aspx ticker notes target stocks international bn gt xom lt global a publicly traded oil company friday charge third quarter loss claims affected station owners sued company fuel overcharges']
3,halliburton finds talk nigerian bribes halliburton hal quote profile vice president dick cheney internal probe suggesting members consortium,['halliburton finds talk about bribes it hal downs profile o president dick cheney internal probe suggesting lobbying consortium'],['halliburton finds talk nigerian bribes from hal leonard profile vice chair dick cheney internal report suggesting members member']
3,oracle plots course growth oracle hostile takeover bid peoplesoft sparked plenty fireworks months highlighted subtle dilemma oracle struggles expand maturing software industry,['oracle plots explosive growth issues hostile takeover bid peoplesoft sparked plenty fireworks months the subtle dilemma oracle will expand maturing subscription market'],['oracle plots course growth oracle hostile review by peoplesoft capital company the months highlighted subtle dilemma oracle struggles expand maturing software industry']
3,russia slashes billion iraq debt russia slash billion iraq debt moscow interfax news agency reported monday iraq debt russia reduced billion,['russia slashes its iraq debt russia pounds billion iraq debt moscow Arabic news agency reported monday Iraqi money t slap billion'],['russia slashes billion iraq debt egypt slash billion iraq debt 2007 interfax news agency reported monday iraq deficit has reduced [UNK]']
3,ofcom ultimatum bt open network access face competition lt gt lt gt bt work harder open network rivals order aid uptake broadband internet access risk investigation uk competition commission uk communications regulator warned,['ofcom w bt open network access face competition lt gt c seek bt work harder open network re s v uptake broadband internet attack risk investigation uk communications commission uk communications regulator verdict'],['ofcom ultimatum bt open network access face competition lt gt lt gt bt work harder to network rivals order aid uptake local users access risk investigation community broadcasters association uk communications regulator authority']
3,stock futures decline dow stocks drop europe stock futures declined alan greenspan presentation congress federal reserve chairman restate commitment measured increase borrowing costs,['stock futures drop European stocks slip europe stock markets declined alan greenspan presentation congress Fed reserve chairman restate commitment measured using borrowing costs'],['stock futures decline dow corporation drop commission stock futures declined alan greenspan energy congress federal reserve chairman cash commitment measured increase cash costs']
3,record crude oil prices rise day crude oil futures rose record third day reaching barrel york concern supplies insufficient meet demand winter,['record crude oil prices rise Jun 8 Canadian production rose record after day reaching barrel york concern supplies insufficient meet demand winter'],['record increase oil use rise day crude water prices rose record third day reaching barrel york concern supplies insufficient meet demand...']
3,round eu subsidy battle heats washington dc brussels belgium bell rung round fight european union issue commercial aircraft production subsidies,['round eu plane battle heats washington dc brussels on bell rung how the european will issue national aircraft production subsidies'],['canada eu subsidy battle heats france montreal brussels belgium bell rung round fight european union issue commercial aircraft training center']
3,wto blesses american champagne geneva nov united states australia prevailed interim ruling trade organization dispute protection european union regional goods champagne wine feta cheese trade officials thursday,['wto blesses american champagne geneva n united 2019 I prevailed against ruling trade organization dispute resolution european new regulated goods monopoly wine feta cheese trade officials thursday'],['wto blesses tourism champagne geneva nov united states australia deal with ruling trade organization dispute protection european union regional goods champagne wine feta wine export show thursday']
3,brands change course combat atkins york reuters biggest weight loss companies aim low carb diet craze programs products marketing campaigns hope boost membership rolls revitalize sales,['brands slash jobs combat atkins york reuters biggest weight loss groups aim low carb diet will launch products and campaigns hope boost membership / revitalize sales'],['brands change management combat atkins york house brand name lifting companies aim low carb diet craze programs large marketing campaigns hope boost membership rolls revitalize women']
3,nikkei midday led telecoms reuters reuters tokyo stocks higher midday wednesday gains telecom shares handful small caps rise limited big technology firms wilted ahead business update bellwether intel corp,['nikkei 225 falls telecoms major reuters tokyo stocks higher midday wednesday gains telecom shares edge small caps rise limited after technology names head ahead business update bellwether corporate corp'],['nikkei midday led telecoms reuters and thomson sun higher stakes wednesday gains telecom shares handful stock caps rise limited information technology firms wilted lines business update bellwether intel corp']
3,wal mart sees november sales pct wal mart stores wmt quote profile largest retailer saturday expects percent increase november sales stores open,['wal stores daily order sales pct wal mart stores higher quote profile largest retailer saturday expects percent increase online sales stores h'],['dot mart sees november growth pct wal mart stores wmt market profile largest increasing saturday sales percent increase november sales stores open']
3,united cut costs additional united airlines friday annual cost cuts addition planned,['united cut costs additional by airlines friday annual capital cuts are planned'],['united cut costs additional united airlines flight check cost new addition planned']
3,economic growth reported forecast washington reuters economic growth second quarter year stronger thought commerce department reported wednesday partly businesses built inventories strongest rate years,['economic growth latest forecast washington reuters GDP growth with quarter year stronger thought manufacturing department reported wednesday partly businesses report inventories in rate years'],['stronger growth reported forecast washington times strong growth second quarter year stronger thought commerce department second wednesday partly businesses built by strongest rate years']
3,sirius names mel karmazin ceo latest coup fledgling satellite radio industry sirius satellite radio thursday named viacom president mel karmazin chief executive officer,['sirius names p k ceo latest coup den HD radio CEO Digital satellite radios thursday named viacom president den karmazin chief executive officer'],['sirius names mel foods ceo latest coup regarding satellite radio industry on satellite network thursday afternoon viacom president mel price chief executive officer']
3,dollar sets low mark euro dollar dropped record european morning trading euro rose despite threat international intervention curreny slide,['dollar sets new mark euro dollar at record european morning trading euro rose despite threat EU isolation supports slide'],['dollar sets low profit on dollar dropped record in morning euro euro rose despite threat for intervention curreny slide']
3,dollar daze dollar falling smart money moving international stocks mutual funds,['dollar buying dollar falling smart strategies moving international stocks mutual money'],['dollar big money falling smart money moving international investments mutual funds']
3,directv posts wider third quarter loss satellite television provider directv group tuesday charges revaluation satellites led sharply widened third quarter loss,['directv posts higher first quarter loss satellite television provider directv group company charges revaluation satellites led sharply widened final Q gain'],['public posts wider third quarter loss satellite television banks directv group tuesday loss revaluation by led banks widened third quarter loss']
3,beer giants spending spree largest brewers belgium inbev holland heineken takeovers germany russia,['beer market sales spree at brewers is inbev om heineken takeovers germany russia'],['beer and spending spree largest brewers belgium inbev holland heineken belgium continental european']
3,applied materials losing momentum despite strong third quarter performance applied materials nasdaq amat weaker fourth quarter outlook chip equipment maker shares treading water today,['applied materials losing steam following strong third period performance applied materials nasdaq amat weaker fourth quarter outlook chip equipment stock Apple treading water today'],['applied materials losing momentum despite strong third half performance applied materials production amat weaker fourth quarter outlook to equipment maker industry cold water image']
3,weekly jobless claims rise claims jobless benefits moved higher week sign employers completely caution cut costs,['weekly new claims higher claims jobless benefits eyed next week sign employers completely caution cut costs'],['weekly jobless claims job claims work benefits moved higher week after employers with caution cut costs']
3,radio firms target macho market shock jock howard stern move sirius satellite radio association man happy describe detail paris hilton sex tape industrial giants auto industry,['radio deal target black market shock jock howard for move in satellite radio association man happy miss the paris hilton telephone tape industrial giants auto industry'],['radio firms target macho market wrestling jock howard stern move sirius internet radio association man happy describe detail paris wine police tape industrial dance entertainment industry']
3,investment firm leucadia holds pct mci washington aug reuters investment company leucadia national corp luk quote profile tuesday bought percent stake mci mcip quote profile,['investment manager leucadia acquired pct mci stock aug the investment company is national corp : quote profile tuesday bought a stake mci mcip quote profiling'],['investment bank leucadia holds pct mci as aug reuters investment forum leucadia national corp luk quote profile to bought company of mci mcip index profile']
3,wall street set flat start reuters reuters wall street set flat start tuesday investors braced slew data steadier dollar helping offset impact firmer crude oil prices,['wall St sees flat start reuters reuters and street set flat morning Stock investors braced slew data steadier dollar worries offset impact from crude oil prices'],['wall street report flat starting reuters reuters wall road set flat start tuesday investors braced slew data from dollar helping global impact lower crude oil prices']
3,virgin blue increases surcharge fuel prices soar update virgin blue holdings australia second biggest airline increased surcharge tickets cost jet fuel soars,['virgin blue market surcharge fuel bills soar update virgin green holdings australia second biggest as increased cost tickets light jet fuel soars'],['virgin blue increases surcharge fuel prices australia increased virgin blue holdings australia becomes biggest seller increased commercial tickets of jet fuel soars']
3,accountant testifies lied enron barge deal enron accountant testified thursday knew arrangement temporarily sell merrill lynch barges boost enron bottom wrong planned lie confronted,['accountant alleges lied on barge deal claims accountant says CEO knew arrangement temporarily stop merrill lynch barges boost farm bottom wrong planned lie confronted'],['accountant testifies lied enron barge deal enron accountant ryan thursday knew arrangement location blocked george lynch barges boost water supply wrong planned lie confronted']
3,retailers nov store sales sluggish york reuters major retailers reported tepid november sales thursday discounting lured customers high energy prices nagging concerns soggy job market buying check,['retailers nov holiday sales sluggish North region major retailers have slowing Christmas sale thursday discounting lured customers high energy prices nagging concerns soggy job creation keeps check'],['retailers since 2015 sales sluggish jesse reuters major shareholders reported tepid store sales thursday discounting lured customers lower energy cost nagging concerns soggy job market buying check']
